Date,Price,Open,High,Low,Vol.,Change %
6/9/2021,"20,957.00","20,957.00","21,739.00","20,957.00",49.30M,-6.95%
6/8/2021,"22,522.00","23,913.00","24,174.00","22,522.00",30.67M,-6.83%
6/7/2021,"24,174.00","24,870.00","25,217.00","23,304.00",15.65M,-3.47%
6/4/2021,"25,043.00","25,304.00","25,478.00","24,609.00",13.23M,-0.35%
6/3/2021,"25,130.00","24,304.00","25,609.00","23,913.00",20.00M,4.90%
6/2/2021,"23,957.00","23,913.00","24,348.00","23,565.00",11.91M,-1.07%
6/1/2021,"24,217.00","24,348.00","24,609.00","23,913.00",10.98M,-0.54%
5/31/2021,"24,348.00","23,565.00","24,783.00","23,217.00",15.32M,3.32%
5/28/2021,"23,565.00","23,826.00","23,913.00","23,304.00",10.23M,0.37%
5/27/2021,"23,478.00","22,739.00","24,174.00","22,696.00",20.01M,3.45%
5/26/2021,"22,696.00","21,913.00","22,957.00","21,913.00",14.28M,2.76%
5/25/2021,"22,087.00","23,000.00","23,174.00","22,043.00",19.84M,-2.49%
5/24/2021,"22,652.00","21,304.00","22,652.00","21,217.00",24.87M,6.98%
5/21/2021,"21,174.00","20,348.00","21,522.00","20,261.00",11.15M,4.28%
5/20/2021,"20,304.00","20,435.00","20,609.00","20,087.00",6.95M,0.86%
5/19/2021,"20,130.00","20,087.00","20,609.00","19,826.00",6.17M,0.00%
5/18/2021,"20,130.00","20,609.00","20,696.00","20,043.00",9.95M,-3.34%
5/17/2021,"20,826.00","21,304.00","21,391.00","20,696.00",5.91M,-1.64%
5/14/2021,"21,174.00","21,826.00","21,826.00","21,043.00",8.20M,-1.81%
5/13/2021,"21,565.00","21,435.00","22,043.00","21,304.00",13.92M,0.61%
5/12/2021,"21,435.00","20,957.00","21,565.00","20,870.00",6.75M,2.28%
5/11/2021,"20,957.00","20,522.00","21,652.00","20,348.00",13.53M,2.99%
5/10/2021,"20,348.00","20,043.00","20,435.00","20,043.00",5.19M,0.22%
5/7/2021,"20,304.00","20,174.00","20,870.00","20,043.00",6.42M,0.21%
5/6/2021,"20,261.00","20,043.00","20,957.00","19,957.00",6.41M,1.09%
5/5/2021,"20,043.00","20,000.00","20,391.00","20,000.00",5.09M,0.65%
5/4/2021,"19,913.00","19,565.00","20,174.00","19,565.00",6.30M,-2.34%
4/29/2021,"20,391.00","20,174.00","20,565.00","19,957.00",6.26M,1.08%
4/28/2021,"20,174.00","19,957.00","20,348.00","19,783.00",5.02M,1.09%
4/27/2021,"19,957.00","19,217.00","20,174.00","19,217.00",6.52M,1.77%
4/26/2021,"19,609.00","20,957.00","20,957.00","19,478.00",9.90M,-6.24%
4/23/2021,"20,913.00","20,435.00","21,043.00","19,913.00",11.85M,0.21%
4/22/2021,"20,870.00","22,261.00","22,348.00","20,870.00",11.39M,-6.43%
4/20/2021,"22,304.00","22,609.00","22,913.00","21,565.00",15.79M,0.00%
4/19/2021,"22,304.00","21,304.00","22,304.00","20,696.00",18.71M,5.77%
4/16/2021,"21,087.00","21,130.00","21,565.00","20,696.00",9.56M,-0.61%
4/15/2021,"21,217.00","20,739.00","21,739.00","20,435.00",14.79M,2.30%
4/14/2021,"20,739.00","20,522.00","20,783.00","20,478.00",6.25M,-0.42%
4/13/2021,"20,826.00","21,652.00","21,696.00","20,565.00",9.76M,-3.81%
4/12/2021,"21,652.00","21,739.00","21,739.00","21,391.00",5.89M,-0.40%
4/9/2021,"21,739.00","21,739.00","21,913.00","21,565.00",2.73M,-0.79%
4/8/2021,"21,913.00","21,304.00","21,957.00","21,261.00",14.59M,4.13%
4/7/2021,"21,043.00","21,043.00","21,043.00","20,739.00",5.30M,0.00%
4/6/2021,"21,043.00","21,043.00","21,217.00","20,783.00",4.78M,-0.82%
4/5/2021,"21,217.00","21,565.00","21,565.00","20,913.00",4.72M,-0.41%
4/2/2021,"21,304.00","21,696.00","21,696.00","21,130.00",5.27M,-0.41%
4/1/2021,"21,391.00","20,870.00","21,478.00","20,696.00",7.26M,2.50%
3/31/2021,"20,870.00","20,826.00","20,957.00","20,565.00",5.79M,-0.21%
3/30/2021,"20,913.00","21,000.00","21,217.00","20,739.00",8.26M,1.69%
3/29/2021,"20,565.00","20,609.00","20,783.00","20,000.00",4.52M,1.07%
3/26/2021,"20,348.00","20,174.00","20,522.00","19,391.00",13.40M,-2.30%
3/25/2021,"20,826.00","21,043.00","21,087.00","20,478.00",5.27M,-0.83%
3/24/2021,"21,000.00","20,435.00","21,348.00","20,304.00",7.61M,0.84%
3/23/2021,"20,826.10","21,173.90","21,304.30","20,521.70",12.37M,-2.84%
3/22/2021,"21,434.80","22,087.00","22,347.80","21,304.30",12.80M,-2.95%
3/19/2021,"22,087.00","21,913.00","22,347.80","21,913.00",7.65M,0.79%
3/18/2021,"21,913.00","21,391.30","22,260.90","21,217.40",10.11M,2.86%
3/17/2021,"21,304.30","21,304.30","21,478.30","21,043.50",6.15M,0.00%
3/16/2021,"21,304.30","20,782.60","21,608.70","20,782.60",10.00M,2.51%
3/15/2021,"20,782.60","20,869.60","20,913.00","20,695.60",5.95M,-0.42%
3/12/2021,"20,869.60","21,000.00","21,217.40","20,869.60",7.41M,-0.62%
3/11/2021,"21,000.00","21,304.30","21,391.30","20,956.50",6.26M,-0.62%
3/10/2021,"21,130.40","20,608.70","21,304.30","20,608.70",11.95M,2.97%
3/9/2021,"20,521.70","19,391.30","20,869.60","18,956.50",12.17M,5.12%
3/8/2021,"19,521.70","20,000.00","20,000.00","19,391.30",6.25M,0.90%
3/5/2021,"19,347.80","19,391.30","19,608.70","18,695.60",9.03M,-1.55%
3/4/2021,"19,652.20","20,260.90","20,434.80","19,130.40",10.44M,-3.00%
3/3/2021,"20,260.90","20,087.00","20,608.70","19,913.00",10.24M,0.87%
3/2/2021,"20,087.00","20,782.60","20,869.60","20,087.00",7.48M,-3.14%
3/1/2021,"20,739.10","20,652.20","20,869.60","20,434.80",5.02M,1.49%
2/26/2021,"20,434.80","19,391.30","20,608.70","19,391.30",10.20M,2.17%
2/25/2021,"20,000.00","20,869.60","21,043.50","19,652.20",19.15M,-3.56%
2/24/2021,"20,739.10","21,521.70","22,087.00","20,043.50",12.48M,-3.64%
2/23/2021,"21,521.70","21,652.20","21,826.10","21,347.80",5.48M,-0.60%
2/22/2021,"21,652.20","20,913.00","22,000.00","20,913.00",9.69M,3.11%
2/19/2021,"21,000.00","20,782.60","21,304.30","20,782.60",9.03M,-0.62%
2/18/2021,"21,130.40","21,217.40","21,521.70","20,782.60",8.81M,-1.02%
2/17/2021,"21,347.80","20,869.60","21,347.80","20,434.80",7.77M,6.97%
2/9/2021,"19,956.50","18,652.20","19,956.50","18,260.90",10.95M,6.99%
2/8/2021,"18,652.20","19,478.30","19,739.10","18,217.40",10.81M,-4.67%
2/5/2021,"19,565.20","18,652.20","19,782.60","18,391.30",11.36M,5.63%
2/4/2021,"18,521.70","18,087.00","18,608.70","17,782.60",7.71M,2.16%
2/3/2021,"18,130.40","17,739.10","18,130.40","17,217.40",10.62M,6.92%
2/2/2021,"16,956.50","15,478.30","16,956.50","15,478.30",6.58M,6.85%
2/1/2021,"15,869.60","16,782.60","17,043.50","15,869.60",11.24M,-6.89%
1/29/2021,"17,043.50","16,173.90","17,565.20","16,173.90",12.50M,0.26%
1/28/2021,"17,000.00","17,000.00","17,739.10","17,000.00",9.76M,-6.90%
1/27/2021,"18,260.90","18,695.60","19,434.80","17,826.10",13.77M,-4.55%
1/26/2021,"19,130.40","19,521.70","19,869.60","18,087.00",21.76M,2.80%
1/25/2021,"18,608.70","17,565.20","18,608.70","17,565.20",7.80M,7.00%
1/22/2021,"17,391.30","16,695.60","17,391.30","16,608.70",16.72M,6.95%
1/21/2021,"16,260.90","15,478.30","16,260.90","15,217.40",16.89M,6.86%
1/20/2021,"15,217.40","15,043.50","15,304.30","14,260.90",12.76M,1.16%
1/19/2021,"15,043.50","15,652.20","15,826.10","14,695.60",9.74M,-4.68%
1/18/2021,"15,782.60","14,956.50","16,043.50","14,826.10",12.05M,4.31%
1/15/2021,"15,130.40","15,913.00","16,000.00","14,782.60",38.13M,-4.66%
1/14/2021,"15,869.60","15,304.30","15,956.50","15,304.30",13.75M,3.69%
1/13/2021,"15,304.30","15,434.80","15,608.70","15,217.40",7.37M,-0.28%
1/12/2021,"15,347.80","15,434.80","15,565.20","15,173.90",7.73M,0.57%
1/11/2021,"15,260.90","14,956.50","15,782.60","14,739.10",10.53M,2.33%
1/8/2021,"14,913.00","15,217.40","15,217.40","14,739.10",12.84M,-1.15%
1/7/2021,"15,087.00","15,087.00","15,217.40","14,826.10",7.68M,1.76%
1/6/2021,"14,826.10","15,000.00","15,260.90","14,695.60",10.96M,0.29%
1/5/2021,"14,782.60","14,260.90","14,956.50","14,130.40",9.45M,3.66%
1/4/2021,"14,260.90","14,260.90","14,695.60","13,913.00",11.07M,2.82%
12/31/2020,"13,869.60","13,913.00","13,956.50","13,739.10",5.43M,0.00%
12/30/2020,"13,869.60","14,130.40","14,304.30","13,826.10",7.65M,-1.54%
12/29/2020,"14,087.00","13,173.90","14,130.40","13,043.50",18.00M,6.58%
12/28/2020,"13,217.40","13,434.80","13,434.80","13,000.00",8.75M,0.00%
12/25/2020,"13,217.40","12,869.60","13,217.40","12,782.60",6.95M,1.33%
12/24/2020,"13,043.50","13,391.30","13,391.30","12,608.70",8.48M,-2.91%
12/23/2020,"13,434.80","13,739.10","13,739.10","13,347.80",9.42M,-1.59%
12/22/2020,"13,652.20","12,913.00","13,782.60","12,782.60",15.96M,5.72%
12/21/2020,"12,913.00","13,043.50","13,217.40","12,826.10",10.36M,0.34%
12/18/2020,"12,869.60","12,739.10","13,000.00","12,565.20",12.05M,1.02%
12/17/2020,"12,739.10","12,869.60","12,956.50","12,652.20",12.61M,-2.01%
12/16/2020,"13,000.00","13,043.50","13,347.80","12,956.50",5.61M,0.34%
12/15/2020,"12,956.50","12,956.50","13,478.30","12,869.60",11.70M,-0.33%
12/14/2020,"13,000.00","13,173.90","13,173.90","12,869.60",5.03M,1.01%
12/11/2020,"12,869.60","12,826.10","12,956.50","12,695.60",7.05M,0.68%
12/10/2020,"12,782.60","13,130.40","13,130.40","12,782.60",8.52M,-2.00%
12/9/2020,"13,043.50","13,043.50","13,260.90","13,000.00",6.48M,0.33%
12/8/2020,"13,000.00","12,913.00","13,130.40","12,826.10",5.23M,0.67%
12/7/2020,"12,913.00","12,913.00","13,087.00","12,869.60",4.89M,0.00%
12/4/2020,"12,913.00","12,521.70","13,260.90","12,521.70",12.79M,3.12%
12/3/2020,"12,521.70","12,608.70","12,608.70","12,434.80",3.53M,-0.35%
12/2/2020,"12,565.20","12,304.30","12,782.60","12,260.90",7.27M,2.12%
12/1/2020,"12,304.30","11,913.00","12,391.30","11,913.00",10.09M,1.80%
11/30/2020,"12,087.00","12,478.30","12,565.20","12,087.00",7.71M,-2.11%
11/27/2020,"12,347.80","11,956.50","12,391.30","11,956.50",10.04M,3.65%
11/26/2020,"11,913.00","11,826.10","11,956.50","11,739.10",5.01M,-0.36%
11/25/2020,"11,956.50","12,043.50","12,130.40","11,869.60",4.22M,-0.36%
11/24/2020,"12,000.00","12,087.00","12,217.40","11,739.10",8.10M,-0.72%
11/23/2020,"12,087.00","12,391.30","12,391.30","12,087.00",6.80M,-2.46%
11/20/2020,"12,391.30","12,217.40","12,478.30","12,043.50",6.00M,1.06%
11/19/2020,"12,260.90","12,173.90","12,260.90","12,000.00",5.69M,-0.35%
11/18/2020,"12,304.30","12,304.30","12,304.30","12,000.00",8.49M,1.07%
11/17/2020,"12,173.90","11,695.60","12,173.90","11,565.20",7.46M,5.26%
11/16/2020,"11,565.20","11,913.00","12,000.00","11,521.70",11.38M,-2.92%
11/13/2020,"11,913.00","11,826.10","12,173.90","11,739.10",10.21M,1.48%
11/12/2020,"11,739.10","11,173.90","11,739.10","11,087.00",9.68M,5.88%
11/11/2020,"11,087.00","11,087.00","11,347.80","11,043.50",6.35M,0.00%
11/10/2020,"11,087.00","11,391.30","11,434.80","11,087.00",8.34M,-1.16%
11/9/2020,"11,217.40","11,130.40","11,478.30","11,000.00",11.30M,2.38%
11/6/2020,"10,956.50","10,695.60","11,043.50","10,608.70",10.31M,2.86%
11/5/2020,"10,652.20","10,608.70","10,956.50","10,608.70",4.94M,-0.81%
11/4/2020,"10,739.10","10,347.80","10,869.60","10,260.90",12.33M,4.66%
11/3/2020,"10,260.90","10,260.90","10,347.80","10,173.90",2.81M,0.43%
11/2/2020,"10,217.40","10,087.00","10,565.20","10,087.00",2.45M,2.17%
10/30/2020,"10,000.00","9,913.00","10,043.50","9,739.10",8.90M,0.88%
10/29/2020,"9,913.00","9,739.10","10,087.00","9,695.60",4.73M,0.00%
10/28/2020,"9,913.00","10,087.00","10,260.90","9,869.60",5.59M,-2.56%
10/27/2020,"10,173.90","10,260.90","10,347.80","10,087.00",4.66M,-0.85%
10/26/2020,"10,260.90","10,608.70","10,652.20","10,260.90",4.51M,-3.28%
10/23/2020,"10,608.70","10,608.70","10,782.60","10,565.20",4.14M,0.00%
10/22/2020,"10,608.70","10,130.40","10,608.70","10,130.40",6.55M,3.39%
10/21/2020,"10,260.90","10,608.70","10,652.20","10,260.90",10.43M,-3.67%
10/20/2020,"10,652.20","10,478.30","10,652.20","10,347.80",7.16M,0.41%
10/19/2020,"10,608.70","10,347.80","10,608.70","10,260.90",9.15M,2.52%
10/16/2020,"10,347.80","9,652.20","10,347.80","9,565.20",15.66M,6.73%
10/15/2020,"9,695.60","9,652.20","9,913.00","9,608.70",5.85M,0.45%
10/14/2020,"9,652.20","9,608.70","9,695.60","9,565.20",2.07M,0.45%
10/13/2020,"9,608.70","9,478.30","9,782.60","9,347.80",4.10M,1.84%
10/12/2020,"9,434.80","9,826.10","9,913.00","9,391.30",7.55M,-3.12%
10/9/2020,"9,739.10","9,739.10","9,869.60","9,695.60",4.06M,0.45%
10/8/2020,"9,695.60","9,826.10","9,913.00","9,608.70",8.06M,-2.19%
10/7/2020,"9,913.00","9,826.10","10,173.90","9,782.60",7.64M,0.00%
10/6/2020,"9,913.00","9,739.10","9,913.00","9,478.30",8.77M,4.11%
10/5/2020,"9,521.70","9,000.00","9,565.20","9,000.00",13.72M,6.31%
10/2/2020,"8,956.50","9,000.00","9,087.00","8,739.10",4.21M,-0.48%
10/1/2020,"9,000.00","8,826.10","9,087.00","8,782.60",3.37M,2.48%
9/30/2020,"8,782.60","8,739.10","8,913.00","8,739.10",4.40M,0.50%
9/29/2020,"8,739.10","9,087.00","9,130.40","8,695.70",5.88M,-3.37%
9/28/2020,"9,043.50","8,956.50","9,130.40","8,956.50",3.72M,1.46%
9/25/2020,"8,913.00","9,130.40","9,130.40","8,869.60",4.39M,-1.44%
9/24/2020,"9,043.50","9,130.40","9,173.90","9,000.00",4.75M,-0.95%
9/23/2020,"9,130.40","9,173.90","9,260.90","9,043.50",4.73M,0.00%
9/22/2020,"9,130.40","9,087.00","9,217.40","9,043.50",3.19M,-0.47%
9/21/2020,"9,173.90","9,217.40","9,478.30","9,130.40",5.74M,-0.47%
9/18/2020,"9,217.40","9,000.00","9,217.40","8,956.50",5.45M,2.42%
9/17/2020,"9,000.00","8,956.50","9,173.90","8,869.60",7.93M,1.47%
9/16/2020,"8,869.60","8,782.60","8,869.60","8,687.00",5.04M,0.99%
9/15/2020,"8,782.60","8,869.60","8,956.50","8,739.10",3.75M,-0.49%
9/14/2020,"8,826.10","8,782.60","8,913.00","8,695.70",5.33M,1.81%
9/11/2020,"8,669.60","8,608.70","8,687.00","8,565.20",2.53M,0.50%
9/10/2020,"8,626.10","8,556.50","8,739.10","8,539.10",3.15M,1.12%
9/9/2020,"8,530.40","8,417.40","8,530.40","8,391.30",2.30M,0.31%
9/8/2020,"8,504.30","8,521.70","8,565.20","8,426.10",2.87M,0.20%
9/7/2020,"8,487.00","8,695.70","8,739.10","8,487.00",3.93M,-2.40%
9/4/2020,"8,695.70","8,608.70","8,739.10","8,591.30",4.08M,-1.48%
9/3/2020,"8,826.10","8,695.70","8,826.10","8,652.20",5.12M,2.73%
9/1/2020,"8,591.30","8,521.70","8,643.50","8,434.80",2.51M,2.07%
8/31/2020,"8,417.40","8,687.00","8,782.60","8,347.80",9.24M,-3.20%
8/28/2020,"8,695.70","8,826.10","8,869.60","8,695.70",4.78M,-0.50%
8/27/2020,"8,739.10","8,826.10","8,869.60","8,687.00",5.77M,-0.99%
8/26/2020,"8,826.10","9,130.40","9,173.90","8,826.10",8.31M,0.00%
8/25/2020,"8,826.10","8,313.00","8,826.10","8,313.00",9.44M,6.84%
8/24/2020,"8,260.90","8,087.00","8,304.30","8,060.90",6.33M,2.81%
8/21/2020,"8,034.80","8,078.30","8,139.10","8,008.70",4.18M,-0.54%
8/20/2020,"8,078.30","7,869.60","8,130.40","7,756.50",7.17M,2.65%
8/19/2020,"7,869.60","7,826.10","7,991.30","7,695.70",9.75M,-1.63%
8/18/2020,"8,000.00","8,156.50","8,208.70","8,000.00",5.89M,-2.44%
8/17/2020,"8,200.00","8,260.90","8,391.30","8,017.40",6.44M,-2.58%
8/14/2020,"8,417.40","8,260.90","8,573.90","8,260.90",9.22M,1.89%
8/13/2020,"8,260.90","8,260.90","8,417.40","8,260.90",5.22M,0.11%
8/12/2020,"8,252.20","8,347.80","8,365.20","8,217.40",3.38M,-0.42%
8/11/2020,"8,287.00","8,347.80","8,452.20","8,269.60",2.70M,-1.14%
8/10/2020,"8,382.60","8,200.00","8,521.70","8,191.30",2.87M,2.34%
8/7/2020,"8,191.30","8,260.90","8,260.90","8,095.70",3.15M,-0.32%
8/6/2020,"8,217.40","8,269.60","8,356.50","8,200.00",2.77M,-1.56%
8/5/2020,"8,347.80","8,347.80","8,504.30","8,217.40",3.64M,0.00%
8/4/2020,"8,347.80","8,000.00","8,347.80","7,913.00",4.25M,5.96%
8/3/2020,"7,878.30","7,608.70","7,887.00","7,608.70",3.53M,3.19%
7/31/2020,"7,634.80","7,478.30","7,765.20","7,460.90",2.74M,-1.13%
7/30/2020,"7,721.70","7,687.00","7,852.20","7,687.00",2.05M,0.57%
7/29/2020,"7,678.30","7,608.70","7,826.10","7,391.30",4.20M,-3.29%
7/28/2020,"7,939.10","7,652.20","7,939.10","7,565.20",4.32M,3.99%
7/27/2020,"7,634.80","7,739.10","7,826.10","7,634.80",8.45M,-6.99%
7/24/2020,"8,208.70","8,782.60","8,913.00","8,208.70",13.12M,-7.00%
7/23/2020,"8,826.10","9,043.50","9,087.00","8,826.10",2.15M,-1.93%
7/22/2020,"9,000.00","8,782.60","9,260.90","8,782.60",4.70M,1.97%
7/21/2020,"8,826.10","9,130.40","9,217.40","8,739.10",9.43M,-5.14%
7/20/2020,"9,304.30","9,695.60","9,695.60","9,304.30",6.06M,-4.04%
7/17/2020,"9,695.60","9,739.10","9,782.60","9,565.20",4.74M,0.00%
7/16/2020,"9,695.60","9,913.00","10,000.00","9,565.20",6.01M,-2.19%
7/15/2020,"9,913.00","10,000.00","10,130.40","9,913.00",1.94M,0.00%
7/14/2020,"9,913.00","9,913.00","10,000.00","9,826.10",1.59M,0.00%
7/13/2020,"9,913.00","10,217.40","10,217.40","9,869.60",2.74M,-1.72%
7/10/2020,"10,087.00","10,043.50","10,173.90","10,000.00",2.82M,0.00%
7/9/2020,"10,087.00","10,043.50","10,173.90","9,956.50",2.15M,0.87%
7/8/2020,"10,000.00","10,000.00","10,130.40","9,956.50",2.03M,0.00%
7/7/2020,"10,000.00","10,217.40","10,260.90","10,000.00",4.45M,-1.71%
7/6/2020,"10,173.90","10,130.40","10,217.40","9,913.00",3.38M,1.74%
7/3/2020,"10,000.00","10,000.00","10,000.00","9,782.60",2.52M,0.44%
7/2/2020,"9,956.50","10,260.90","10,260.90","9,826.10",2.42M,-2.14%
7/1/2020,"10,173.90","9,652.20","10,173.90","9,565.20",2.99M,4.46%
6/30/2020,"9,739.10","9,956.50","10,087.00","9,304.30",4.00M,-0.89%
6/29/2020,"9,826.10","10,130.40","10,391.30","9,782.60",5.02M,-5.83%
6/26/2020,"10,434.80","10,739.10","10,782.60","10,347.80",2.99M,-1.23%
6/25/2020,"10,565.20","10,347.80","10,695.60","10,260.90",5.44M,0.41%
6/24/2020,"10,521.70","11,000.00","11,043.50","10,521.70",5.81M,-4.35%
6/23/2020,"11,000.00","10,913.00","11,173.90","10,826.10",5.44M,0.40%
6/22/2020,"10,956.50","11,130.40","11,260.90","10,913.00",4.51M,-0.79%
6/19/2020,"11,043.50","10,521.70","11,087.00","10,521.70",8.55M,5.39%
6/18/2020,"10,478.30","10,347.80","10,565.20","10,260.90",2.31M,0.42%
